,TIMESTAMP,MAC1,MAC2,MAC3
0,2021-05-01T16:41:01.270,NULL,NULL,NULL
1,2021-05-01T16:41:12.665,NULL,NULL,NULL
2,2021-05-01T16:41:24.100,NULL,NULL,-90
3,2021-05-01T16:41:35.538,NULL,NULL,-90
4,2021-05-01T16:41:46.467,NULL,NULL,-90
5,2021-05-01T16:41:57.378,NULL,NULL,NULL
6,2021-05-01T16:42:08.283,NULL,NULL,-88
7,2021-05-01T16:42:19.211,NULL,NULL,-79
8,2021-05-01T16:42:30.297,NULL,NULL,-80
9,2021-05-01T16:42:41.388,NULL,NULL,-77
10,2021-05-01T16:42:52.632,NULL,NULL,-73
11,2021-05-01T16:43:03.734,NULL,NULL,-74
12,2021-05-01T16:43:14.852,NULL,NULL,-74
13,2021-05-01T16:43:26.014,NULL,NULL,-84
14,2021-05-01T16:43:37.166,NULL,NULL,-81
15,2021-05-01T16:43:48.257,NULL,NULL,-73
16,2021-05-01T16:43:59.348,NULL,NULL,-47
17,2021-05-01T16:44:10.468,NULL,NULL,-77
18,2021-05-01T16:44:21.568,NULL,NULL,-82
19,2021-05-01T16:44:33.407,NULL,NULL,-82
20,2021-05-01T16:44:44.501,NULL,-72,-90
21,2021-05-01T16:44:55.584,NULL,-54,-90
22,2021-05-01T16:45:06.663,-80,-60,-90
23,2021-05-01T16:45:17.741,-80,-83,NULL
24,2021-05-01T16:45:28.818,-80,-69,NULL
25,2021-05-01T16:45:39.903,-75,-72,NULL
26,2021-05-01T16:45:50.997,-68,-78,NULL
27,2021-05-01T16:46:02.079,-62,-84,NULL
28,2021-05-01T16:46:13.166,-64,-84,NULL
29,2021-05-01T16:46:24.270,-81,-76,NULL
30,2021-05-01T16:46:35.344,-87,-63,NULL
31,2021-05-01T16:46:46.420,-89,-58,NULL
32,2021-05-01T16:46:57.515,-89,-67,NULL
33,2021-05-01T16:47:08.600,-89,-90,NULL
34,2021-05-01T16:47:19.699,NULL,-81,-80
35,2021-05-01T16:47:30.796,NULL,-81,-65
36,2021-05-01T16:47:41.879,NULL,-81,-80
37,2021-05-01T16:47:52.956,NULL,NULL,-77
38,2021-05-01T16:48:04.029,NULL,NULL,-90
39,2021-05-01T16:48:15.109,NULL,NULL,-83
40,2021-05-01T16:48:26.174,NULL,NULL,-82
41,2021-05-01T16:48:37.244,NULL,NULL,-75
42,2021-05-01T16:48:48.343,NULL,NULL,-80
43,2021-05-01T16:48:59.415,NULL,NULL,-74
44,2021-05-01T16:49:10.481,NULL,NULL,-81
45,2021-05-01T16:49:21.549,NULL,NULL,-83
46,2021-05-01T16:49:32.614,NULL,NULL,-86
47,2021-05-01T16:49:43.674,NULL,NULL,-84
48,2021-05-01T16:49:54.743,NULL,NULL,-84
49,2021-05-01T16:50:05.656,NULL,NULL,-84
50,2021-05-01T16:50:16.587,NULL,NULL,NULL
51,2021-05-01T16:50:27.506,NULL,NULL,NULL
52,2021-05-01T16:50:38.421,NULL,NULL,NULL
53,2021-05-01T16:50:49.308,NULL,NULL,-93
54,2021-05-01T16:51:00.220,NULL,NULL,-93
55,2021-05-01T16:51:11.130,NULL,NULL,-93
